first,second,result
Japan,Apple Pie,Apple Pie
Japan,Apple Tree,Apple
Aphrodite,Japan,Geisha
Aspirin,Japan,Tokyo
Bacon,Japan,Sushi
Astronaut,Japan,Samurai
Japan,Bacteria,Sushi
Bait,Japan,Sushi
Balsamic Vinegar,Japan,Sushi
Barley,Japan,Sake
Baptism,Japan,Shinto
Japan,Bat,Ninja
Big Dipper,Japan,Ramen
Beach House,Japan,Tsunami
Beehive,Japan,Kawaii
Japan,Bear,Sumo
Beef Bourguignon,Japan,Sukiyaki
Birthday,Japan,Sushi
Bob Marley,Japan,Bob Marley
Boiling Frog,Japan,Sushi
Bonfire,Japan,Yokai
Japan,Blood,Samurai
Bonsai,Japan,Zen
Bottle Rocket,Japan,Godzilla
Japan,Bread,Sushi
Brandy,Japan,Sake
Broomstick,Japan,Witch
Bridge,Japan,Tokyo
Brew,Japan,Sake
Breeze,Japan,Typhoon
Broken,Japan,Earthquake
Bubble,Japan,Sushi
Japan,Cave,Ninja
Carrot,Japan,Sushi
Japan,Canal,Panama
Canoe,Japan,Sumo
Champagne,Japan,Sake
Chicken,Japan,Sushi
Chia,Japan,Bonsai
Chili,Japan,Wasabi
Cinderella,Japan,Geisha
Japan,Church,Shinto
Cider,Japan,Sake
Christmas,Japan,Santa Claus
Cigar Box,Japan,Godzilla
Japan,City,Tokyo
Clouds,Japan,Mt. Fuji
Clock,Japan,Tokyo
Japan,Clockwork,Samurai
Coconut Milk,Japan,Sake
Japan,Coconut Tree,Samurai
Japan,Confetti,Cherry Blossom
Curiosity,Japan,Anime
Crown,Japan,Samurai
Devil,Japan,Anime
Cyborg,Japan,Gundam
Dating,Japan,Geisha
Japan,Dandelion Tea,Matcha
Dead Sea,Japan,Tokyo
Japan,Dracula,Vampire
Doom,Japan,Godzilla
Duck and Cover,Japan,Godzilla
Japan,Dog,Akita
Dryad,Japan,Bonsai
Japan,Duckweed,Koi
Dust Trap,Japan,Godzilla
Dustpan,Japan,Ninja
Dust Bunny,Japan,Godzilla
Dutch,Japan,Windmill
Emulsion,Japan,Anime
Egg,Japan,Tamago
Egypt,Japan,Mummy
Electric Eel,Japan,Pokemon
Japan,Enlightenment,Zen
Eraser,Japan,Origami
Japan,Everest,Mount Fuji
Japan,Eyjafjallajökull,Tsunami
Fanboy,Japan,Otaku
Farmer,Japan,Samurai
Fenghuang,Japan,Phoenix
Fire Balloon,Japan,Hiroshima
Fire Breathing Dragon,Japan,Godzilla
Fire Swamp,Japan,Godzilla
Japan,Fire Truck,Godzilla
Firefighter,Japan,Sumo
Firefly,Japan,Samurai
Fire Train,Japan,Bullet Train
Firewater,Japan,Sake
Firewood,Japan,Sushi
Flock,Japan,Sushi
Flint,Japan,Katana
Flying Car,Japan,Anime
Japan,Flying Pig,Kamikaze
Japan,Flying Dust,Kamikaze
Japan,Flying Starfish,Godzilla
Flying Sushi,Japan,Kamikaze
Fragrance,Japan,Geisha
Japan,Fortress,Samurai
Fuel,Japan,Godzilla
Foggy Ghost,Japan,Godzilla
Fountain,Japan,Geisha
Japan,Galileo,Samurai
Japan,Fungus,Mushroom
Fungi,Japan,Mushroom
Garage,Japan,Toyota
Garlic,Japan,Vampire
Google,Japan,Nothing
Japan,Geothermal Plant,Fukushima
Japan,Gnome,Ninja
Goose,Japan,Sushi
Grapevine,Japan,Sake
Greenland,Japan,Greenland
Great Wall of China,Japan,China Town
Hay,Japan,Rice
Japan,Grill,Yakitori
Head,Japan,Samurai
Himalayas,Japan,Mount Fuji
Hellhound,Japan,Akita
Hive,Japan,Samurai
Japan,Holy Grail,Samurai
Hops,Japan,Sake
Hot Fudge,Japan,Sushi
Japan,Ice Cream Cone,Sushi
Holy Spirit,Japan,Anime
Japan,Jesus,Anime
Iron,Japan,Samurai
Jet Ski,Japan,Sumo
Inquisition,Japan,Seppuku
Ivy,Japan,Ninja
Joint,Japan,Sushi
Japan,Knight,Samurai
Jupiter,Japan,Manga
Ketchup,Japan,Sushi
Kraken,Japan,Godzilla
Krakken,Japan,Godzilla
Landfill,Japan,Tokyo
Lagoon,Japan,Tokyo
Landing,Japan,Moon
Library,Japan,Manga
Japan,Lawn,Bonsai
Laser,Japan,Godzilla
Landship,Japan,Samurai
Japan,Lava Monster,Godzilla
Light,Japan,Sushi
Love,Japan,Anime
Longboat,Japan,Samurai
Mad Hatter,Japan,Samurai
Longsword,Japan,Samurai
Matcha,Japan,Green Tea
Medicine,Japan,Sushi
Metal,Japan,Samurai
Medusa,Japan,Samurai
Money,Japan,Yen
Moat,Japan,Samurai
Metro,Japan,Tokyo
Monk,Japan,Samurai
Japan,Milkshake,Sake
Moonshine,Japan,Sake
Moses,Japan,Samurai
Monster Truck,Japan,Godzilla
Japan,Mop,Samurai
Moonstone,Japan,Samurai
Mountain Wine,Japan,Sake
Mountain Tea,Japan,Matcha
Japan,Mud Geyser,Volcano
Mud Puddle,Japan,Sumo
Japan,Multiverse,Anime
Muddy Teapot,Japan,Sumo
Muddy Wine,Japan,Sake
Mud Station,Japan,Tokyo
Muddy Wind Farm,Japan,Fukushima
Japan,Narcissus,Anime
Ninja,Japan,Samurai
Nautilus,Japan,Sushi
Odin,Japan,Samurai
Oil Drum,Japan,Toyota
Oxygen,Japan,Sushi
Painting,Japan,Origami
Paddy,Japan,Rice
Papyrus,Japan,Origami
Japan,Paradise,Tokyo
Periscope,Japan,Submarine
Pea,Japan,Sushi
Pasta,Japan,Ramen
Pearl,Japan,Mikimoto
Pharaoh,Japan,Samurai
Japan,Piglet,Hello Kitty
Pigpen,Japan,Pigpen
Pilot,Japan,Kamikaze
Pickle,Japan,Sushi
Pipe,Japan,Bonsai
Piranha Plant,Japan,Mario
Japan,Plantation,Bonsai
Plantea,Japan,Nippon
Power,Japan,Godzilla
Pterodactyl,Japan,Godzilla
Japan,Port,Tokyo
Prison,Japan,Jail
Pressure,Japan,Earthquake
Pudding,Japan,Sushi
Pufferfish,Japan,Fugu
Quicksand,Japan,Samurai
Japan,Radio,Godzilla
Quasar,Japan,Sushi
Raft,Japan,Sushi
Reflection,Japan,Anime
Japan,Railroad,Bullet Train
Raisin,Japan,Sushi
Romance,Japan,Anime
Japan,Rubber,Origami
Road,Japan,Tokyo
Rings,Japan,Olympics
Roast Duck,Japan,Sushi
Japan,Ruby,Samurai
Ruins,Japan,Samurai
Saint,Japan,Samurai
Salad,Japan,Sushi
Sacrifice,Japan,Seppuku
Salmon,Japan,Sushi
Sand Dragon,Japan,Godzilla
Sand Dunes,Japan,Samurai
Japan,Sandal,Geta
Santa,Japan,Samurai
Japan,Sculpture,Origami
Japan,Sea Dragon,Godzilla
Japan,Sandstone,Samurai
Sea Dandelion,Japan,Seaweed
Japan,Sea Star,Sushi
Japan,Sharktopus,Godzilla
Seaplane,Japan,Kamikaze
Shaman,Japan,Samurai
Sharkicane,Japan,Godzilla
Shrub,Japan,Bonsai
Japan,Smoke Detector,Godzilla
Smoke Signal,Japan,Anime
Smoking,Japan,Vaping
Snowplow,Japan,Snowman
Soda,Japan,Sake
Smurf,Japan,Samurai
Snake,Japan,Samurai
Snowpocalypse,Japan,Tokyo
Space Farm,Japan,Space Station
Sodium,Japan,Sushi
Space Flower,Japan,Sakura
Spaceship,Japan,Anime
Space Weed,Japan,Godzilla
Speed,Japan,Bullet Train
Sperm,Japan,Sushi
Japan,Station,Tokyo
Steam Robot,Japan,Anime
Steam Train,Japan,Bullet Train
Stoned,Japan,Sushi
Sundae,Japan,Sushi
Stonehenge,Japan,Samurai
Stench,Japan,Sushi
Japan,Sunrise,Tokyo
Surge,Japan,Tsunami
Swamp Fire,Japan,Godzilla
Japan,Tarzan,Sumo
Japan,Supercontinent,Pangaea
Japan,Tiamat,Godzilla
Japan,Time Travel,Samurai
Japan,Tesla Tower,Godzilla
Thunderbird,Japan,Raijin
Tomato,Japan,Sushi
Toast,Japan,Sushi
Titan,Japan,Godzilla
Japan,Titanado,Godzilla
Torch,Japan,Godzilla
Japan,Tutankhamun,Samurai
Triton,Japan,Godzilla
Turtle,Japan,Ninja
Trash,Japan,Recycle
Treehouse,Japan,Bonsai
Vatican,Japan,Japan
Valkyrie,Japan,Samurai
Vape,Japan,Anime
Vapor,Japan,Sushi
Vodka,Japan,Sake
Japan,Vesuvius,Mount Fuji
Wax,Japan,Candle
Japan,Wheel,Ramen
Warmth,Japan,Onsen
Whirlpool,Japan,Tsunami
Japan,Whiskey,Sake
Windsurfing,Japan,Sumo
Whistle,Japan,Sumo
Japan,Wish Upon A Star,Wish Upon A Star
Japan,Witch,Geisha
Wolf Pack,Japan,Samurai
Wolfsbane,Japan,Werewolf
Worship,Japan,Shinto
840,Japan,Nothing
Accident,Japan,Tsunami
Absinthe,Japan,Sake
Zephyr Train,Japan,Bullet Train
Zoo,Japan,Tokyo
Japan,Adam,Samurai
Air,Japan,Typhoon
Air Dragon,Japan,Godzilla
Aircraft Carrier,Japan,Godzilla
Air Conditioner,Japan,Cool Japan
Airport,Japan,Tokyo
Albatross,Japan,Kamikaze
Alice,Japan,Anime
Ale,Japan,Sake
Japan,Alpha,Tokyo
Japan,Allergies,Hay Fever
Ammonia,Japan,Sumo
Altar,Japan,Shinto
Alphabet,Japan,Katakana
Japan,Anchor,Tokyo
Japan,Anemone,Sushi
Japan,Ant Hill,Tokyo
Japan,Amphicar,Tsunami
Japan,Amphibian,Pokemon
Apocalypse,Japan,Godzilla
Japan,Apollo,Tokyo
Antelope,Japan,Sushi
Antimatter,Japan,Godzilla
Ash Ketchum,Japan,Pokemon
Apple Orchard,Japan,Apple Pie
Apple Juice,Japan,Sake
Japan,Ares,Samurai
Aquaman,Japan,Anime
Ashes,Japan,Hiroshima
Asteroid,Japan,Godzilla
Astronomer,Japan,Japan
Atlas,Japan,Tokyo
Australia,Japan,Australia
Japan,Aurora,Tokyo
Audrey Iii,Japan,Godzilla
Baby,Japan,Sumo
Japan,Autumn,Maple
Baked,Japan,Sushi
Baby Dinosaur,Japan,Godzilla
Bahamut,Japan,Final Fantasy
Barbecue Sauce,Japan,Teriyaki
Barrel,Japan,Sake
Japan,Bathtub,Ofuro
Battle,Japan,Samurai
Batter,Japan,Sushi
Battlefield,Japan,Samurai
Bigfoot,Japan,Yeti
Biofuel,Japan,Godzilla
Beanstalk,Japan,Godzilla
Balsamic Glaze,Japan,Sushi
Bjork,Japan,Harajuku
Blow,Japan,Godzilla
Japan,Black Sand,Ninja
Japan,Blood Moon,Samurai
Black Lily,Japan,Tokyo
Black Pearl,Japan,Pearl Harbor
Blowgun,Japan,Ninja
Japan,Blowtorch,Godzilla
Blowhole,Japan,Godzilla
Japan,Blowfish,Sushi
Blueprint,Japan,Origami
Boom,Japan,Godzilla
Japan,Boston Tea Party,Tea
Bone,Japan,Samurai
Japan,Bodhi,Zen
Burning Zeppelin,Japan,Hiroshima
Brontosaurus,Japan,Godzilla
Burning Monster Truck,Japan,Godzilla
Japan,Breakup,Tsunami
Bunny,Japan,Hello Kitty
Burnt Toast,Japan,Godzilla
Japan,CB,Anime
Japan,Butter,Sushi
Cactea,Japan,Samurai
Caduceus,Japan,Snake
Japan,Calendar,Japan
Japan,Captain Hook,Captain Japan
Japan,Carnation,Hello
Car Wash,Japan,Car Wash
Japan,Carpathian,Dracula
Castle in the Sky,Japan,Laputa
Cat,Japan,Maneki Neko
Carnival,Japan,Matsuri
Cash,Japan,Yen
Cathedral,Japan,Shinto
Cedar,Japan,Bonsai
Japan,Celebration,Cherry Blossom
Chainsaw,Japan,Samurai
Japan,Chalk,Sumo
Cheese Wheel,Japan,Sushi
Chameleon,Japan,Ninja
Cherry Blossom,Japan,Sakura
Japan,Cherry,Sakura
Japan,Chili Pepper,Wasabi
Japan,Chicken Noodle Soup,Ramen
Japan,Chess,Shogi
Chia Pet,Japan,Bonsai
Japan,Cheshire Cat,Hello Kitty
Chip,Japan,Sushi
Chocolate Milk,Japan,Pokemon
Japan,Choopper,Ramen
China,Japan,War
Chocolate,Japan,KitKat
Japan,Cleanest,Tokyo
Clean Teapot,Japan,Tea
Cleaning,Japan,Nothing
Clockpunk,Japan,Steampunk
Cloud Castle,Japan,Tokyo
Japan,Cloth,Kimono
Cloud Train,Japan,Bullet Train
Cloud Trap,Japan,Godzilla
Clog,Japan,Geta
Japan,Cocaine,Yakuza
Coconut Water,Japan,Sake
Coffee,Japan,Vending Machine
Coconut Milkshake,Japan,Pokemon
Cognac,Japan,Suntory
Coke,Japan,Suntory
Colorado,Japan,Nothing
Japan,Cologne,Tokyo
Japan,Colony,Tokyo
Cooking,Japan,Sushi
Japan,Communion,Sushi
Combine,Japan,Sushi
Constellation,Japan,Tokyo
Cool,Japan,Anime
Corkscrew,Japan,Samurai
Cornfield,Japan,Ninja
Cork,Japan,Sushi
Cosmos,Japan,Anime
Cotton Candy,Japan,Kawaii
Count,Japan,Samurai
Cowboy,Japan,Samurai
Japan,Cottonseed,Kimono
Couch,Japan,Sumo
Crab King,Japan,Godzilla
Japan,Crayonado,Godzilla
Crayfish,Japan,Sushi
Crabgrass,Japan,Samurai
Japan,Crack,Earthquake
Crop Duster,Japan,Godzilla
Cruise,Japan,Godzilla
Crispy,Japan,Tempura
Cruise Ship,Japan,Titanic
Cross,Japan,Samurai
Crumb,Japan,Sushi
Japan,Crystal Ball,Pokemon
Japan,Crypt,Ninja
Japan,Cthulhu,Kaiju
Cybernetic,Japan,Japan
Curse,Japan,Godzilla
Cucumber,Japan,Sushi
Cup,Japan,Tea
Japan,Cut,Samurai
Cybertron,Japan,Transformers
Cygnus,Japan,Tokyo
Japan,Daddy,Samurai
Daffodil,Japan,Sakura
Dagger,Japan,Samurai
Dalai Lama,Japan,Buddha
Damn,Japan,Nothing
Japan,Dandelight,Samurai
Dandelion Soup,Japan,Ramen
Japan,Dark Side,Anime
Death Star,Japan,Godzilla
Date Palm,Japan,Samurai
Darkness,Japan,Tokyo
Japan,Derail,Train
Demon,Japan,Oni
Diamond Sword,Japan,Samurai
Dessert,Japan,Sushi
Dionysus,Japan,Sake
Dinner,Japan,Sushi
Direction,Japan,Tokyo
Japan,Dirt Bike,Ninja
Japan,Discovery,Samurai
Japan,Dandelion Weed,Dandelion Weed
Don Quixote,Japan,Samurai
Japan,Djinn,Samurai
Double Rainbow,Japan,Godzilla
Dragon Fruit,Japan,Samurai
Dragon Tornado,Japan,Godzilla
Japan,Dragon Trap,Godzilla
Japan,Drunken,Sake
Japan,Drunken Dragon,Godzilla
Japan,Driving,Drifting
Japan,Druid,Samurai
Dry,Japan,Desert
Drunken Master,Japan,Samurai
Dump,Japan,Trash
Duck Sauce,Japan,Katsu
Japan,Dustbuster,Godzilla
Japan,Dune Buggy,Toyota
Dustover,Japan,Tokyo
Dust Allergy,Japan,Hay Fever
Dust Weed,Japan,Bonsai
Japan,Dyson,Vacuum
Easter,Japan,Sushi
Japan,Electric Car,Toyota
Edelweiss,Japan,Sakura
Electric Teapot,Japan,Techno
Japan,Electric Train,Bullet Train
Japan,Elon Musk,Anime
Ent,Japan,Kaiju
Emperor,Japan,Samurai
Factory,Japan,Toyota
Eye,Japan,Anime
Japan,Fairy Tale,Anime
Excalibur,Japan,Katana
Evil,Japan,Anime
Fault,Japan,Earthquake
Japan,Feather,Samurai
Fanatic,Japan,Samurai
Feed,Japan,Sushi
Ferry,Japan,Bullet Train
Japan,Fire Axe,Samurai
Fighter,Japan,Samurai
Fire Duck,Japan,Anime
Fire Cone,Japan,Volcano
Japan,Fire Engine,Godzilla
Fire Ski,Japan,Kamikaze
Japan,Fire Fire Trap,Godzilla
Fire Lily,Japan,Sakura
Japan,Fire Ghost,Godzilla
Fire Storm,Japan,Godzilla
Fire Water,Japan,Ramen
Japan,Fire Tree,Sakura
Fire Submarine,Japan,Godzilla
Fire Whirl,Japan,Godzilla
Japan,FireFox,Firefox
Japan,Firekraken,Godzilla
Fireplane,Japan,Godzilla
Japan,Fire Weed,Godzilla
Fish Soup,Japan,Sushi
Japan,Fishing Pole,Sushi
Firewall,Japan,Samurai
Japan,Fishstick,Sushi
Flambé,Japan,Sushi
Flame Sword,Japan,Samurai
Flat Rock,Japan,Sumo
Japan,Flat Road,Tokyo
Flip Flop,Japan,Geisha
Japan,Flash,Godzilla
Flowerpot,Japan,Bonsai
Flying Fish Sushi,Japan,Sushi
Flu,Japan,Flu
Flying Fisherman,Japan,Sushi
Flying Machine,Japan,Kamikaze
Flying Frog,Japan,Ninja
Flying Ice Cream Cone,Japan,Anime
Japan,Flying Roast Duck,Kamikaze
Japan,Flying Plant,Kamikaze
Flypaper,Japan,Samurai
Flying Whale,Japan,Godzilla
Japan,Flytrap,Venus Flytrap
Fondue,Japan,Sukiyaki
Forest Fire,Japan,Godzilla
Frank Herbert,Japan,Dune
Freedom,Japan,Samurai
Frankenstein,Japan,Godzilla
Japan,Freezer,Sushi
Frosting,Japan,Anime
Japan,Frozen,Sushi
Frisbee,Japan,Frisbee
Fruit Fly,Japan,Sushi
Japan,Fulgurite,Godzilla
GPS,Japan,Tokyo
Fun,Japan,Anime
Japan,Future,Robot
Garbage Truck,Japan,Godzilla
Garbage,Japan,Recycling
Garnet,Japan,Samurai
Gas,Japan,Godzilla
Japan,Gate,Tokyo
Gasoline,Japan,Boom
Glass Slipper,Japan,Geisha
Gator,Japan,Sumo
Ghost Ship,Japan,Godzilla
Japan,Giant Dandelion,Godzilla
Geothermal Power Plant,Japan,Fukushima
Glasser,Japan,Nothing
Gnome Village,Japan,Tokyo
Glue,Japan,Origami
Japan,Goblin,Samurai
Gold,Japan,Samurai
Gollum,Japan,Pokemon
Gone With The Wind,Japan,Godzilla
Japan,Googleplex,Tokyo
Google Earth,Japan,Google Japan
Japan,Gosling,Godzilla
Googol,Japan,Tokyo
Japan,Gorgon,Medusa
Japan,Great Wall Of China,China Town
Greatsword,Japan,Samurai
Japan,Grinder,Sushi
Guillotine,Japan,Samurai
Japan,Green,Ninja
Gun,Japan,Samurai
Japan,Gunpowder,Kaboom
Japan,Hades,Tokyo
Hack,Japan,Samurai
Hair,Japan,Samurai
Hail,Japan,Rice
Japan,Haunted House,Japan
Japan,Hash,Sushi
Harbor,Japan,Tokyo
Harvest,Japan,Rice
Japan,Hashish,Tokyo
Heat,Japan,Ramen
Japan,Haystack,Godzilla
Heart,Japan,Anime
Japan,Hearth,Samurai
Headache,Japan,Tylenol
Heaven,Japan,Tokyo
Hidden,Japan,Ninja
Heidi,Japan,Sushi
Japan,Hell,Tokyo
Japan,Hill,Mount Fuji
Japan,Hippie,Samurai
Holland,Japan,Tulip
Highway,Japan,Tokyo
Hieroglyph,Japan,Kanji
Holy Beer,Japan,Sake
Japan,Holy Dandelion Wine,Sake
Japan,Holy Drunk,Samurai
Holy Smoke,Japan,Kamikaze
Holy Weed,Japan,Rastafarian
Hoover Dam,Japan,Godzilla
Honeymoon,Japan,Honeymoon in Japan
Horse,Japan,Samurai
Holy Dandelion,Japan,Kamikaze
Japan,Hot Dog,Sushi
Hot Chocolate,Japan,Matcha
Japan,Hot,Tokyo
Hot Fudge Sundae,Japan,Mt. Fuji
Hot Air,Japan,Godzilla
Hot Water,Japan,Tea
Japan,Hula Hoop,Sumo
Hot Tub,Japan,Onsen
Hot Sauce,Japan,Wasabi
Hot Tea,Japan,Matcha
Hydrogen,Japan,Hydrogen Bomb
Hula-Tsunami,Japan,Fukushima
Hydra,Japan,Godzilla
Ice Age,Japan,Samurai
Ice Tornado,Japan,Godzilla
Ice Dragon,Japan,Godzilla
Ice Lily,Japan,Sushi
Ice Fishing,Japan,Sushi
Japan,Ice Cream Sandwich,Mochi
Japan,Icebox,Sushi
Igloo,Japan,Eskimo
Idol,Japan,Sumo
Japan,Internet,Anime
Ink,Japan,Manga
Iron Man,Japan,Gundam
Japan,Irrigation,Rice
Japan,Jack,Samurai
Jail,Japan,Samurai
Jaws,Dust,T-Rex
Jaws,Dandelion,Lion
Engine,Jaws,Chainsaw
Janitor,Japan,Ninja
Jaws,Ash,Shark
Jaws,Mud,Crocodile
Jaws,Sandstorm,Sharknado
Sand,Jaws,Sandwich
Jaws,Tree,Shark
Bog,Jaws,Swamp
Jaws,Fjord,Shark
Jaws,Dandelion Patch,Dandelion
Boulder,Jaws,Rock
Desert,Jaws,Shark
Jaws,Marsh,Swamp
Lightning,Jaws,Shark
Jaws,Flower,Venus Flytrap
Jaws,Leaf,Shark
Jaws,Island,Shark
Pollen,Jaws,Bee
Jaws,Mist,Fog
Jaws,Moon,Shark
Jaws,Rock,Shark
Jaws,Snow,Shark
Jaws,Surf,Shark
Allergy,Jaws,Shark
Blade,Jaws,Shark
Balloon,Jaws,Shark
Chai,Jaws,Shark
Jaws,Car,Shark
Jaws,Dirt,T-Rex
Bong,Jaws,Shark
Jaws,Blizzard,Snowman
Jaws,Frost,Shark
Jaws,Disaster,Sharknado
Eclipse,Jaws,Shark
Jaws,Garden,Venus Flytrap
Galaxy,Jaws,Shark
Jaws,Honey,Bear
Jaws,Geysir,Whale
Jet,Jaws,Shark
Iceberg,Jaws,Titanic
Lotus,Jaws,Shark
Jaws,Lens,Camera
Loch Ness Monster,Jaws,Sharktopus
Jaws,Lighthouse,Shark
Locomotive,Jaws,Shark Train
Mirage,Jaws,Shark
Pencil,Jaws,Shark
Pond,Jaws,Shark
Rebirth,Jaws,Shark
Jaws,Pyramid,Tomb
Jaws,Seeds,Shark
Jaws,Ship,Titanic
Jaws,Snowman,Frostbite
Solar,Jaws,Sun
Titanic,Jaws,Shark
Jaws,Statue,Shark
Train Station,Jaws,Shark
Submarine,Jaws,Shark
Jaws,Steamboat,Shark
Vine,Jaws,Grape
Jaws,Vacuum,Shark
Werewolf,Jaws,Land Shark
Whale,Jaws,Shark
Jaws,Wish,Shark
Algae,Jaws,Shark
Jaws,Alien,Predator
Alligator,Jaws,Crocodile
Jaws,Zephyr,Shark
Barbecue,Jaws,Shark
Jaws,Amber,T-Rex
Book,Jaws,Shark
Beacon,Jaws,Lighthouse
Apple,Jaws,Bite
Jaws,Bubbles,Shark
Bouquet,Jaws,Shark
Jaws,Bulldozer,Shark
Jaws,Canyon,Shark
Candle,Jaws,Shark
Captain Nemo,Jaws,Shark
Jaws,Castle,Shark
